vessel_id,timestamp,speed_knots,draft_m,heading_deg,fuel_rate_lph
vessel_rotterdam_001,2025-01-15T03:00:00Z,7.8,5.29,213,171.6
vessel_rotterdam_001,2025-01-15T04:00:00Z,7.933,5.313,220,172.533
vessel_rotterdam_001,2025-01-15T05:00:00Z,8.067,5.337,227,173.467
vessel_rotterdam_001,2025-01-15T06:00:00Z,8.2,5.36,234,174.4
vessel_rotterdam_001,2025-01-15T07:00:00Z,8.333,5.383,241,175.333
vessel_rotterdam_001,2025-01-15T08:00:00Z,8.467,5.407,248,176.267
vessel_rotterdam_001,2025-01-15T09:00:00Z,8.6,5.43,255,177.2
vessel_rotterdam_001,2025-01-15T10:00:00Z,8.733,5.453,262,178.133
vessel_rotterdam_001,2025-01-15T11:00:00Z,8.867,5.477,269,179.067
vessel_rotterdam_001,2025-01-15T12:00:00Z,9.0,5.5,276,180.0
vessel_rotterdam_001,2025-01-15T13:00:00Z,9.133,5.523,283,180.933
vessel_rotterdam_001,2025-01-15T14:00:00Z,9.267,5.547,290,181.867
vessel_rotterdam_001,2025-01-15T15:00:00Z,9.4,5.57,297,182.8
vessel_rotterdam_001,2025-01-15T16:00:00Z,9.533,5.593,304,183.733
vessel_rotterdam_001,2025-01-15T17:00:00Z,9.667,5.617,311,184.667
vessel_rotterdam_001,2025-01-15T18:00:00Z,9.8,5.64,318,185.6
vessel_rotterdam_001,2025-01-15T19:00:00Z,9.933,5.663,325,186.533
vessel_rotterdam_001,2025-01-15T20:00:00Z,10.067,5.687,332,187.467
vessel_rotterdam_001,2025-01-15T21:00:00Z,10.2,5.71,339,188.4
vessel_rotterdam_001,2025-01-15T22:00:00Z,10.333,5.733,346,189.333
vessel_rotterdam_001,2025-01-15T23:00:00Z,10.467,5.757,353,190.267
vessel_rotterdam_001,2025-01-16T00:00:00Z,7.4,5.22,0,168.8
vessel_rotterdam_001,2025-01-16T01:00:00Z,7.533,5.243,7,169.733
vessel_rotterdam_001,2025-01-16T02:00:00Z,7.667,5.267,14,170.667
vessel_rotterdam_001,2025-01-16T03:00:00Z,7.8,5.29,21,171.6
vessel_rotterdam_001,2025-01-16T04:00:00Z,7.933,5.313,28,172.533
vessel_rotterdam_001,2025-01-16T05:00:00Z,8.067,5.337,35,173.467
vessel_rotterdam_001,2025-01-16T06:00:00Z,8.2,5.36,42,174.4
vessel_rotterdam_001,2025-01-16T07:00:00Z,8.333,5.383,49,175.333
vessel_rotterdam_001,2025-01-16T08:00:00Z,8.467,5.407,56,176.267
vessel_rotterdam_001,2025-01-16T09:00:00Z,8.6,5.43,63,177.2
vessel_rotterdam_001,2025-01-16T10:00:00Z,8.733,5.453,70,178.133
vessel_rotterdam_001,2025-01-16T11:00:00Z,8.867,5.477,77,179.067
vessel_rotterdam_001,2025-01-16T12:00:00Z,9.0,5.5,84,180.0
vessel_rotterdam_001,2025-01-16T13:00:00Z,9.133,5.523,91,180.933
vessel_rotterdam_001,2025-01-16T14:00:00Z,9.267,5.547,98,181.867
vessel_rotterdam_001,2025-01-16T15:00:00Z,9.4,5.57,105,182.8
vessel_rotterdam_001,2025-01-16T16:00:00Z,9.533,5.593,112,183.733
vessel_rotterdam_001,2025-01-16T17:00:00Z,9.667,5.617,119,184.667
vessel_rotterdam_001,2025-01-16T18:00:00Z,9.8,5.64,126,185.6
vessel_rotterdam_001,2025-01-16T19:00:00Z,9.933,5.663,133,186.533
vessel_rotterdam_001,2025-01-16T20:00:00Z,10.067,5.687,140,187.467
vessel_rotterdam_001,2025-01-16T21:00:00Z,10.2,5.71,147,188.4
vessel_rotterdam_001,2025-01-16T22:00:00Z,10.333,5.733,154,189.333
vessel_rotterdam_001,2025-01-16T23:00:00Z,10.467,5.757,161,190.267
vessel_rotterdam_001,2025-01-17T00:00:00Z,7.4,5.22,168,168.8
vessel_rotterdam_001,2025-01-17T01:00:00Z,7.533,5.243,175,169.733
vessel_rotterdam_001,2025-01-17T02:00:00Z,7.667,5.267,182,170.667
vessel_rotterdam_001,2025-01-17T03:00:00Z,7.8,5.29,189,171.6
vessel_rotterdam_001,2025-01-17T04:00:00Z,7.933,5.313,196,172.533
vessel_rotterdam_001,2025-01-17T05:00:00Z,8.067,5.337,203,173.467
vessel_rotterdam_001,2025-01-17T06:00:00Z,8.2,5.36,210,174.4
vessel_rotterdam_001,2025-01-17T07:00:00Z,8.333,5.383,217,175.333
vessel_rotterdam_001,2025-01-17T08:00:00Z,8.467,5.407,224,176.267
vessel_rotterdam_001,2025-01-17T09:00:00Z,8.6,5.43,231,177.2
vessel_rotterdam_001,2025-01-17T10:00:00Z,8.733,5.453,238,178.133
vessel_rotterdam_001,2025-01-17T11:00:00Z,8.867,5.477,245,179.067
vessel_rotterdam_001,2025-01-17T12:00:00Z,9.0,5.5,252,180.0
vessel_rotterdam_001,2025-01-17T13:00:00Z,9.133,5.523,259,180.933
vessel_rotterdam_001,2025-01-17T14:00:00Z,9.267,5.547,266,181.867
vessel_rotterdam_001,2025-01-17T15:00:00Z,9.4,5.57,273,182.8
vessel_rotterdam_001,2025-01-17T16:00:00Z,9.533,5.593,280,183.733
vessel_rotterdam_001,2025-01-17T17:00:00Z,9.667,5.617,287,184.667
vessel_rotterdam_001,2025-01-17T18:00:00Z,9.8,5.64,294,185.6
vessel_rotterdam_001,2025-01-17T19:00:00Z,9.933,5.663,301,186.533
vessel_rotterdam_001,2025-01-17T20:00:00Z,10.067,5.687,308,187.467
vessel_rotterdam_001,2025-01-17T21:00:00Z,10.2,5.71,315,188.4
vessel_rotterdam_001,2025-01-17T22:00:00Z,10.333,5.733,322,189.333
vessel_rotterdam_001,2025-01-17T23:00:00Z,10.467,5.757,329,190.267
vessel_rotterdam_001,2025-01-18T00:00:00Z,7.4,5.22,336,168.8
vessel_rotterdam_001,2025-01-18T01:00:00Z,7.533,5.243,343,169.733
vessel_rotterdam_001,2025-01-18T02:00:00Z,7.667,5.267,350,170.667
vessel_rotterdam_001,2025-01-18T03:00:00Z,7.8,5.29,357,171.6
vessel_rotterdam_001,2025-01-18T04:00:00Z,7.933,5.313,4,172.533
vessel_rotterdam_001,2025-01-18T05:00:00Z,8.067,5.337,11,173.467
vessel_rotterdam_001,2025-01-18T06:00:00Z,8.2,5.36,18,174.4
vessel_rotterdam_001,2025-01-18T07:00:00Z,8.333,5.383,25,175.333
vessel_rotterdam_001,2025-01-18T08:00:00Z,8.467,5.407,32,176.267
vessel_rotterdam_001,2025-01-18T09:00:00Z,8.6,5.43,39,177.2
vessel_rotterdam_001,2025-01-18T10:00:00Z,8.733,5.453,46,178.133
vessel_rotterdam_001,2025-01-18T11:00:00Z,8.867,5.477,53,179.067
vessel_rotterdam_001,2025-01-18T12:00:00Z,9.0,5.5,60,180.0
vessel_rotterdam_001,2025-01-18T13:00:00Z,9.133,5.523,67,180.933
vessel_rotterdam_001,2025-01-18T14:00:00Z,9.267,5.547,74,181.867
vessel_rotterdam_001,2025-01-18T15:00:00Z,9.4,5.57,81,182.8
vessel_rotterdam_001,2025-01-18T16:00:00Z,9.533,5.593,88,183.733
vessel_rotterdam_001,2025-01-18T17:00:00Z,9.667,5.617,95,184.667
vessel_rotterdam_001,2025-01-18T18:00:00Z,9.8,5.64,102,185.6
vessel_rotterdam_001,2025-01-18T19:00:00Z,9.933,5.663,109,186.533
vessel_rotterdam_001,2025-01-18T20:00:00Z,10.067,5.687,116,187.467
vessel_rotterdam_001,2025-01-18T21:00:00Z,10.2,5.71,123,188.4
vessel_rotterdam_001,2025-01-18T22:00:00Z,10.333,5.733,130,189.333
vessel_rotterdam_001,2025-01-18T23:00:00Z,10.467,5.757,137,190.267
vessel_rotterdam_001,2025-01-19T00:00:00Z,7.4,5.22,144,168.8
vessel_rotterdam_001,2025-01-19T01:00:00Z,7.533,5.243,151,169.733
vessel_rotterdam_001,2025-01-19T02:00:00Z,7.667,5.267,158,170.667
vessel_rotterdam_001,2025-01-19T03:00:00Z,7.8,5.29,165,171.6
vessel_rotterdam_001,2025-01-19T04:00:00Z,7.933,5.313,172,172.533
vessel_rotterdam_001,2025-01-19T05:00:00Z,8.067,5.337,179,173.467
vessel_rotterdam_001,2025-01-19T06:00:00Z,8.2,5.36,186,174.4
vessel_rotterdam_001,2025-01-19T07:00:00Z,8.333,5.383,193,175.333
vessel_rotterdam_001,2025-01-19T08:00:00Z,8.467,5.407,200,176.267
vessel_rotterdam_001,2025-01-19T09:00:00Z,8.6,5.43,207,177.2
vessel_rotterdam_001,2025-01-19T10:00:00Z,8.733,5.453,214,178.133
vessel_rotterdam_001,2025-01-19T11:00:00Z,8.867,5.477,221,179.067
vessel_rotterdam_001,2025-01-19T12:00:00Z,9.0,5.5,228,180.0
vessel_rotterdam_001,2025-01-19T13:00:00Z,9.133,5.523,235,180.933
vessel_rotterdam_001,2025-01-19T14:00:00Z,9.267,5.547,242,181.867
vessel_rotterdam_001,2025-01-19T15:00:00Z,9.4,5.57,249,182.8
vessel_rotterdam_001,2025-01-19T16:00:00Z,9.533,5.593,256,183.733
vessel_rotterdam_001,2025-01-19T17:00:00Z,9.667,5.617,263,184.667
vessel_rotterdam_001,2025-01-19T18:00:00Z,9.8,5.64,270,185.6
vessel_rotterdam_001,2025-01-19T19:00:00Z,9.933,5.663,277,186.533
vessel_rotterdam_001,2025-01-19T20:00:00Z,10.067,5.687,284,187.467
vessel_rotterdam_001,2025-01-19T21:00:00Z,10.2,5.71,291,188.4
vessel_rotterdam_001,2025-01-19T22:00:00Z,10.333,5.733,298,189.333
vessel_rotterdam_001,2025-01-19T23:00:00Z,10.467,5.757,305,190.267
vessel_rotterdam_001,2025-01-20T00:00:00Z,7.4,5.22,312,168.8
vessel_rotterdam_001,2025-01-20T01:00:00Z,7.533,5.243,319,169.733
vessel_rotterdam_001,2025-01-20T02:00:00Z,7.667,5.267,326,170.667
vessel_rotterdam_001,2025-01-20T03:00:00Z,7.8,5.29,333,171.6
vessel_rotterdam_001,2025-01-20T04:00:00Z,7.933,5.313,340,172.533
vessel_rotterdam_001,2025-01-20T05:00:00Z,8.067,5.337,347,173.467
vessel_rotterdam_001,2025-01-20T06:00:00Z,8.2,5.36,354,174.4
vessel_rotterdam_001,2025-01-20T07:00:00Z,8.333,5.383,1,175.333
vessel_rotterdam_001,2025-01-20T08:00:00Z,8.467,5.407,8,176.267
vessel_rotterdam_001,2025-01-20T09:00:00Z,8.6,5.43,15,177.2
vessel_rotterdam_001,2025-01-20T10:00:00Z,8.733,5.453,22,178.133
vessel_rotterdam_001,2025-01-20T11:00:00Z,8.867,5.477,29,179.067
vessel_rotterdam_001,2025-01-20T12:00:00Z,9.0,5.5,36,180.0
vessel_rotterdam_001,2025-01-20T13:00:00Z,9.133,5.523,43,180.933
vessel_rotterdam_001,2025-01-20T14:00:00Z,9.267,5.547,50,181.867
vessel_rotterdam_001,2025-01-20T15:00:00Z,9.4,5.57,57,182.8
vessel_rotterdam_001,2025-01-20T16:00:00Z,9.533,5.593,64,183.733
vessel_rotterdam_001,2025-01-20T17:00:00Z,9.667,5.617,71,184.667
vessel_rotterdam_001,2025-01-20T18:00:00Z,9.8,5.64,78,185.6
vessel_rotterdam_001,2025-01-20T19:00:00Z,9.933,5.663,85,186.533
vessel_rotterdam_001,2025-01-20T20:00:00Z,10.067,5.687,92,187.467
vessel_rotterdam_001,2025-01-20T21:00:00Z,10.2,5.71,99,188.4
vessel_rotterdam_001,2025-01-20T22:00:00Z,10.333,5.733,106,189.333
vessel_rotterdam_001,2025-01-20T23:00:00Z,10.467,5.757,113,190.267
vessel_rotterdam_001,2025-01-21T00:00:00Z,7.4,5.22,120,168.8
vessel_rotterdam_001,2025-01-21T01:00:00Z,7.533,5.243,127,169.733
vessel_rotterdam_001,2025-01-21T02:00:00Z,7.667,5.267,134,170.667
vessel_rotterdam_001,2025-01-21T03:00:00Z,7.8,5.29,141,171.6
vessel_rotterdam_001,2025-01-21T04:00:00Z,7.933,5.313,148,172.533
vessel_rotterdam_001,2025-01-21T05:00:00Z,8.067,5.337,155,173.467
vessel_rotterdam_001,2025-01-21T06:00:00Z,8.2,5.36,162,174.4
vessel_rotterdam_001,2025-01-21T07:00:00Z,8.333,5.383,169,175.333
vessel_rotterdam_001,2025-01-21T08:00:00Z,8.467,5.407,176,176.267
vessel_rotterdam_001,2025-01-21T09:00:00Z,8.6,5.43,183,177.2
vessel_rotterdam_001,2025-01-21T10:00:00Z,8.733,5.453,190,178.133
vessel_rotterdam_001,2025-01-21T11:00:00Z,8.867,5.477,197,179.067
vessel_rotterdam_001,2025-01-21T12:00:00Z,9.0,5.5,204,180.0
vessel_rotterdam_001,2025-01-21T13:00:00Z,9.133,5.523,211,180.933
vessel_rotterdam_001,2025-01-21T14:00:00Z,9.267,5.547,218,181.867
vessel_rotterdam_001,2025-01-21T15:00:00Z,9.4,5.57,225,182.8
vessel_rotterdam_001,2025-01-21T16:00:00Z,9.533,5.593,232,183.733
vessel_rotterdam_001,2025-01-21T17:00:00Z,9.667,5.617,239,184.667
vessel_rotterdam_001,2025-01-21T18:00:00Z,9.8,5.64,246,185.6
vessel_rotterdam_001,2025-01-21T19:00:00Z,9.933,5.663,253,186.533
vessel_rotterdam_001,2025-01-21T20:00:00Z,10.067,5.687,260,187.467
vessel_rotterdam_001,2025-01-21T21:00:00Z,10.2,5.71,267,188.4
vessel_rotterdam_001,2025-01-21T22:00:00Z,10.333,5.733,274,189.333
vessel_rotterdam_001,2025-01-21T23:00:00Z,10.467,5.757,281,190.267
vessel_rotterdam_001,2025-01-22T00:00:00Z,7.4,5.22,288,168.8
vessel_rotterdam_001,2025-01-22T01:00:00Z,7.533,5.243,295,169.733
vessel_rotterdam_001,2025-01-22T02:00:00Z,7.667,5.267,302,170.667
vessel_rotterdam_001,2025-01-22T03:00:00Z,7.8,5.29,309,171.6
vessel_rotterdam_001,2025-01-22T04:00:00Z,7.933,5.313,316,172.533
vessel_rotterdam_001,2025-01-22T05:00:00Z,8.067,5.337,323,173.467
vessel_rotterdam_001,2025-01-22T06:00:00Z,8.2,5.36,330,174.4
vessel_rotterdam_001,2025-01-22T07:00:00Z,8.333,5.383,337,175.333
vessel_rotterdam_001,2025-01-22T08:00:00Z,8.467,5.407,344,176.267
vessel_rotterdam_001,2025-01-22T09:00:00Z,8.6,5.43,351,177.2
vessel_rotterdam_001,2025-01-22T10:00:00Z,8.733,5.453,358,178.133
vessel_rotterdam_001,2025-01-22T11:00:00Z,8.867,5.477,5,179.067
vessel_rotterdam_001,2025-01-22T12:00:00Z,9.0,5.5,12,180.0
vessel_rotterdam_001,2025-01-22T13:00:00Z,9.133,5.523,19,180.933
vessel_rotterdam_001,2025-01-22T14:00:00Z,9.267,5.547,26,181.867
vessel_rotterdam_001,2025-01-22T15:00:00Z,9.4,5.57,33,182.8
vessel_rotterdam_001,2025-01-22T16:00:00Z,9.533,5.593,40,183.733
vessel_rotterdam_001,2025-01-22T17:00:00Z,9.667,5.617,47,184.667
vessel_rotterdam_001,2025-01-22T18:00:00Z,9.8,5.64,54,185.6
vessel_rotterdam_001,2025-01-22T19:00:00Z,9.933,5.663,61,186.533
vessel_rotterdam_001,2025-01-22T20:00:00Z,10.067,5.687,68,187.467
vessel_rotterdam_001,2025-01-22T21:00:00Z,10.2,5.71,75,188.4
vessel_rotterdam_001,2025-01-22T22:00:00Z,10.333,5.733,82,189.333
vessel_rotterdam_001,2025-01-22T23:00:00Z,10.467,5.757,89,190.267
vessel_rotterdam_001,2025-01-23T00:00:00Z,7.4,5.22,96,168.8
vessel_rotterdam_001,2025-01-23T01:00:00Z,7.533,5.243,103,169.733
vessel_rotterdam_001,2025-01-23T02:00:00Z,7.667,5.267,110,170.667
vessel_rotterdam_001,2025-01-23T03:00:00Z,7.8,5.29,117,171.6
vessel_rotterdam_001,2025-01-23T04:00:00Z,7.933,5.313,124,172.533
vessel_rotterdam_001,2025-01-23T05:00:00Z,8.067,5.337,131,173.467
vessel_rotterdam_001,2025-01-23T06:00:00Z,8.2,5.36,138,174.4
vessel_rotterdam_001,2025-01-23T07:00:00Z,8.333,5.383,145,175.333
vessel_rotterdam_001,2025-01-23T08:00:00Z,8.467,5.407,152,176.267
vessel_rotterdam_001,2025-01-23T09:00:00Z,8.6,5.43,159,177.2
vessel_rotterdam_001,2025-01-23T10:00:00Z,8.733,5.453,166,178.133
vessel_rotterdam_001,2025-01-23T11:00:00Z,8.867,5.477,173,179.067
vessel_rotterdam_001,2025-01-23T12:00:00Z,9.0,5.5,180,180.0
vessel_rotterdam_001,2025-01-23T13:00:00Z,9.133,5.523,187,180.933
vessel_rotterdam_001,2025-01-23T14:00:00Z,9.267,5.547,194,181.867
vessel_rotterdam_001,2025-01-23T15:00:00Z,9.4,5.57,201,182.8
vessel_rotterdam_001,2025-01-23T16:00:00Z,9.533,5.593,208,183.733
vessel_rotterdam_001,2025-01-23T17:00:00Z,9.667,5.617,215,184.667
vessel_rotterdam_001,2025-01-23T18:00:00Z,9.8,5.64,222,185.6
vessel_rotterdam_001,2025-01-23T19:00:00Z,9.933,5.663,229,186.533
vessel_rotterdam_001,2025-01-23T20:00:00Z,10.067,5.687,236,187.467
vessel_rotterdam_001,2025-01-23T21:00:00Z,10.2,5.71,243,188.4
vessel_rotterdam_001,2025-01-23T22:00:00Z,10.333,5.733,250,189.333
vessel_rotterdam_001,2025-01-23T23:00:00Z,10.467,5.757,257,190.267
vessel_rotterdam_001,2025-01-24T00:00:00Z,7.4,5.22,264,168.8
vessel_rotterdam_001,2025-01-24T01:00:00Z,7.533,5.243,271,169.733
vessel_rotterdam_001,2025-01-24T02:00:00Z,7.667,5.267,278,170.667
vessel_rotterdam_001,2025-01-24T03:00:00Z,7.8,5.29,285,171.6
vessel_rotterdam_001,2025-01-24T04:00:00Z,7.933,5.313,292,172.533
vessel_rotterdam_001,2025-01-24T05:00:00Z,8.067,5.337,299,173.467
vessel_rotterdam_001,2025-01-24T06:00:00Z,8.2,5.36,306,174.4
vessel_rotterdam_001,2025-01-24T07:00:00Z,8.333,5.383,313,175.333
vessel_rotterdam_001,2025-01-24T08:00:00Z,8.467,5.407,320,176.267
vessel_rotterdam_001,2025-01-24T09:00:00Z,8.6,5.43,327,177.2
vessel_rotterdam_001,2025-01-24T10:00:00Z,8.733,5.453,334,178.133
vessel_rotterdam_001,2025-01-24T11:00:00Z,8.867,5.477,341,179.067
vessel_rotterdam_001,2025-01-24T12:00:00Z,9.0,5.5,348,180.0
vessel_rotterdam_001,2025-01-24T13:00:00Z,9.133,5.523,355,180.933
vessel_rotterdam_001,2025-01-24T14:00:00Z,9.267,5.547,2,181.867
vessel_rotterdam_001,2025-01-24T15:00:00Z,9.4,5.57,9,182.8
vessel_rotterdam_001,2025-01-24T16:00:00Z,9.533,5.593,16,183.733
vessel_rotterdam_001,2025-01-24T17:00:00Z,9.667,5.617,23,184.667
vessel_rotterdam_001,2025-01-24T18:00:00Z,9.8,5.64,30,185.6
vessel_rotterdam_001,2025-01-24T19:00:00Z,9.933,5.663,37,186.533
vessel_rotterdam_001,2025-01-24T20:00:00Z,10.067,5.687,44,187.467
vessel_rotterdam_001,2025-01-24T21:00:00Z,10.2,5.71,51,188.4
vessel_rotterdam_001,2025-01-24T22:00:00Z,10.333,5.733,58,189.333
vessel_rotterdam_001,2025-01-24T23:00:00Z,10.467,5.757,65,190.267
vessel_rotterdam_001,2025-01-25T00:00:00Z,7.4,5.22,72,168.8
vessel_rotterdam_001,2025-01-25T01:00:00Z,7.533,5.243,79,169.733
vessel_rotterdam_001,2025-01-25T02:00:00Z,7.667,5.267,86,170.667
vessel_rotterdam_001,2025-01-25T03:00:00Z,7.8,5.29,93,171.6
vessel_rotterdam_001,2025-01-25T04:00:00Z,7.933,5.313,100,172.533
vessel_rotterdam_001,2025-01-25T05:00:00Z,8.067,5.337,107,173.467
vessel_rotterdam_001,2025-01-25T06:00:00Z,8.2,5.36,114,174.4
vessel_rotterdam_001,2025-01-25T07:00:00Z,8.333,5.383,121,175.333
vessel_rotterdam_001,2025-01-25T08:00:00Z,8.467,5.407,128,176.267
vessel_rotterdam_001,2025-01-25T09:00:00Z,8.6,5.43,135,177.2
vessel_rotterdam_001,2025-01-25T10:00:00Z,8.733,5.453,142,178.133
vessel_rotterdam_001,2025-01-25T11:00:00Z,8.867,5.477,149,179.067
vessel_rotterdam_001,2025-01-25T12:00:00Z,9.0,5.5,156,180.0
vessel_rotterdam_001,2025-01-25T13:00:00Z,9.133,5.523,163,180.933
vessel_rotterdam_001,2025-01-25T14:00:00Z,9.267,5.547,170,181.867
vessel_rotterdam_001,2025-01-25T15:00:00Z,9.4,5.57,177,182.8
vessel_rotterdam_001,2025-01-25T16:00:00Z,9.533,5.593,184,183.733
vessel_rotterdam_001,2025-01-25T17:00:00Z,9.667,5.617,191,184.667
vessel_rotterdam_001,2025-01-25T18:00:00Z,9.8,5.64,198,185.6
vessel_rotterdam_001,2025-01-25T19:00:00Z,9.933,5.663,205,186.533
vessel_rotterdam_001,2025-01-25T20:00:00Z,10.067,5.687,212,187.467
vessel_rotterdam_001,2025-01-25T21:00:00Z,10.2,5.71,219,188.4
vessel_rotterdam_001,2025-01-25T22:00:00Z,10.333,5.733,226,189.333
vessel_rotterdam_001,2025-01-25T23:00:00Z,10.467,5.757,233,190.267
vessel_rotterdam_001,2025-01-26T00:00:00Z,7.4,5.22,240,168.8
vessel_rotterdam_001,2025-01-26T01:00:00Z,7.533,5.243,247,169.733
vessel_rotterdam_001,2025-01-26T02:00:00Z,7.667,5.267,254,170.667
vessel_rotterdam_001,2025-01-26T03:00:00Z,7.8,5.29,261,171.6
vessel_rotterdam_001,2025-01-26T04:00:00Z,7.933,5.313,268,172.533
vessel_rotterdam_001,2025-01-26T05:00:00Z,8.067,5.337,275,173.467
vessel_rotterdam_001,2025-01-26T06:00:00Z,8.2,5.36,282,174.4
vessel_rotterdam_001,2025-01-26T07:00:00Z,8.333,5.383,289,175.333
vessel_rotterdam_001,2025-01-26T08:00:00Z,8.467,5.407,296,176.267
vessel_rotterdam_001,2025-01-26T09:00:00Z,8.6,5.43,303,177.2
vessel_rotterdam_001,2025-01-26T10:00:00Z,8.733,5.453,310,178.133
vessel_rotterdam_001,2025-01-26T11:00:00Z,8.867,5.477,317,179.067
vessel_rotterdam_001,2025-01-26T12:00:00Z,9.0,5.5,324,180.0
vessel_rotterdam_001,2025-01-26T13:00:00Z,9.133,5.523,331,180.933
vessel_rotterdam_001,2025-01-26T14:00:00Z,9.267,5.547,338,181.867
vessel_rotterdam_001,2025-01-26T15:00:00Z,9.4,5.57,345,182.8
vessel_rotterdam_001,2025-01-26T16:00:00Z,9.533,5.593,352,183.733
vessel_rotterdam_001,2025-01-26T17:00:00Z,9.667,5.617,359,184.667
vessel_rotterdam_001,2025-01-26T18:00:00Z,9.8,5.64,6,185.6
vessel_rotterdam_001,2025-01-26T19:00:00Z,9.933,5.663,13,186.533
vessel_rotterdam_001,2025-01-26T20:00:00Z,10.067,5.687,20,187.467
vessel_rotterdam_001,2025-01-26T21:00:00Z,10.2,5.71,27,188.4
vessel_rotterdam_001,2025-01-26T22:00:00Z,10.333,5.733,34,189.333
vessel_rotterdam_001,2025-01-26T23:00:00Z,10.467,5.757,41,190.267
vessel_rotterdam_001,2025-01-27T00:00:00Z,7.4,5.22,48,168.8
vessel_rotterdam_001,2025-01-27T01:00:00Z,7.533,5.243,55,169.733
vessel_rotterdam_001,2025-01-27T02:00:00Z,7.667,5.267,62,170.667
vessel_rotterdam_001,2025-01-27T03:00:00Z,7.8,5.29,69,171.6
vessel_rotterdam_001,2025-01-27T04:00:00Z,7.933,5.313,76,172.533
vessel_rotterdam_001,2025-01-27T05:00:00Z,8.067,5.337,83,173.467
vessel_rotterdam_001,2025-01-27T06:00:00Z,8.2,5.36,90,174.4
vessel_rotterdam_001,2025-01-27T07:00:00Z,8.333,5.383,97,175.333
vessel_rotterdam_001,2025-01-27T08:00:00Z,8.467,5.407,104,176.267
vessel_rotterdam_001,2025-01-27T09:00:00Z,8.6,5.43,111,177.2
vessel_rotterdam_001,2025-01-27T10:00:00Z,8.733,5.453,118,178.133
vessel_rotterdam_001,2025-01-27T11:00:00Z,8.867,5.477,125,179.067
vessel_rotterdam_001,2025-01-27T12:00:00Z,9.0,5.5,132,180.0
vessel_rotterdam_001,2025-01-27T13:00:00Z,9.133,5.523,139,180.933
vessel_rotterdam_001,2025-01-27T14:00:00Z,9.267,5.547,146,181.867
vessel_rotterdam_001,2025-01-27T15:00:00Z,9.4,5.57,153,182.8
vessel_rotterdam_001,2025-01-27T16:00:00Z,9.533,5.593,160,183.733
vessel_rotterdam_001,2025-01-27T17:00:00Z,9.667,5.617,167,184.667
vessel_rotterdam_001,2025-01-27T18:00:00Z,9.8,5.64,174,185.6
vessel_rotterdam_001,2025-01-27T19:00:00Z,9.933,5.663,181,186.533
vessel_rotterdam_001,2025-01-27T20:00:00Z,10.067,5.687,188,187.467
vessel_rotterdam_001,2025-01-27T21:00:00Z,10.2,5.71,195,188.4
vessel_rotterdam_001,2025-01-27T22:00:00Z,10.333,5.733,202,189.333
vessel_rotterdam_001,2025-01-27T23:00:00Z,10.467,5.757,209,190.267
vessel_rotterdam_001,2025-01-28T00:00:00Z,7.4,5.22,216,168.8
vessel_rotterdam_001,2025-01-28T01:00:00Z,7.533,5.243,223,169.733
vessel_rotterdam_001,2025-01-28T02:00:00Z,7.667,5.267,230,170.667
vessel_rotterdam_001,2025-01-28T03:00:00Z,7.8,5.29,237,171.6
vessel_rotterdam_001,2025-01-28T04:00:00Z,7.933,5.313,244,172.533
vessel_rotterdam_001,2025-01-28T05:00:00Z,8.067,5.337,251,173.467
vessel_rotterdam_001,2025-01-28T06:00:00Z,8.2,5.36,258,174.4
vessel_rotterdam_001,2025-01-28T07:00:00Z,8.333,5.383,265,175.333
vessel_rotterdam_001,2025-01-28T08:00:00Z,8.467,5.407,272,176.267
vessel_rotterdam_001,2025-01-28T09:00:00Z,8.6,5.43,279,177.2
vessel_rotterdam_001,2025-01-28T10:00:00Z,8.733,5.453,286,178.133
vessel_rotterdam_001,2025-01-28T11:00:00Z,8.867,5.477,293,179.067
vessel_rotterdam_001,2025-01-28T12:00:00Z,9.0,5.5,300,180.0
vessel_rotterdam_001,2025-01-28T13:00:00Z,9.133,5.523,307,180.933
vessel_rotterdam_001,2025-01-28T14:00:00Z,9.267,5.547,314,181.867
vessel_rotterdam_001,2025-01-28T15:00:00Z,9.4,5.57,321,182.8
vessel_rotterdam_001,2025-01-28T16:00:00Z,9.533,5.593,328,183.733
vessel_rotterdam_001,2025-01-28T17:00:00Z,9.667,5.617,335,184.667
vessel_rotterdam_001,2025-01-28T18:00:00Z,9.8,5.64,342,185.6
vessel_rotterdam_001,2025-01-28T19:00:00Z,9.933,5.663,349,186.533
vessel_rotterdam_001,2025-01-28T20:00:00Z,10.067,5.687,356,187.467
vessel_rotterdam_001,2025-01-28T21:00:00Z,10.2,5.71,3,188.4
vessel_rotterdam_001,2025-01-28T22:00:00Z,10.333,5.733,10,189.333
vessel_rotterdam_001,2025-01-28T23:00:00Z,10.467,5.757,17,190.267
vessel_rotterdam_001,2025-01-29T00:00:00Z,7.4,5.22,24,168.8
vessel_rotterdam_001,2025-01-29T01:00:00Z,7.533,5.243,31,169.733
vessel_rotterdam_001,2025-01-29T02:00:00Z,7.667,5.267,38,170.667
vessel_rotterdam_001,2025-01-29T03:00:00Z,7.8,5.29,45,171.6
vessel_rotterdam_001,2025-01-29T04:00:00Z,7.933,5.313,52,172.533
vessel_rotterdam_001,2025-01-29T05:00:00Z,8.067,5.337,59,173.467
vessel_rotterdam_001,2025-01-29T06:00:00Z,8.2,5.36,66,174.4
